1	28300000	249	0.000008799	buffer	
1	28300000	217	0.000007668	builder	
1	28400000	283	0.000009965	buffer	
1	28400000	228	0.000008028	builder	
1	28500000	259	0.000009088	buffer	
1	28500000	238	0.000008351	builder	
1	28600000	249	0.000008706	buffer	
1	28600000	224	0.000007832	builder	
1	28700000	244	0.000008502	buffer	
1	28700000	214	0.000007456	builder	
1	28800000	253	0.000008785	buffer	
1	28800000	224	0.000007778	builder	
1	28900000	252	0.000008720	buffer	
1	28900000	231	0.000007993	builder	
1	29000000	261	0.000009000	buffer	
1	29000000	243	0.000008379	builder	
1	29100000	278	0.000009553	buffer	
1	29100000	233	0.000008007	builder	
1	29200000	258	0.000008836	buffer	
1	29200000	227	0.000007774	builder	
1	29300000	260	0.000008874	buffer	
1	29300000	245	0.000008362	builder	
1	29400000	271	0.000009218	buffer	
1	29400000	243	0.000008265	builder	
1	29500000	256	0.000008678	buffer	
1	29500000	297	0.000010068	builder	
1	29600000	270	0.000009122	buffer	
1	29600000	312	0.000010541	builder	
1	29700000	269	0.000009057	buffer	
1	29700000	265	0.000008923	builder	
1	29800000	270	0.000009060	buffer	
1	29800000	313	0.000010503	builder	
1	29900000	266	0.000008896	buffer	
1	29900000	237	0.000007926	builder	
1	30000000	275	0.000009167	buffer	
1	30000000	243	0.000008100	builder	
1	30100000	280	0.000009302	buffer	
1	30100000	243	0.000008073	builder	
1	30200000	285	0.000009437	buffer	
1	30200000	240	0.000007947	builder	
1	30300000	259	0.000008548	buffer	
1	30300000	253	0.000008350	builder	
1	30400000	308	0.000010132	buffer	
1	30400000	276	0.000009079	builder	
1	30500000	298	0.000009770	buffer	
1	30500000	272	0.000008918	builder	
1	30600000	307	0.000010033	buffer	
1	30600000	293	0.000009575	builder	
1	30700000	295	0.000009609	buffer	
1	30700000	240	0.000007818	builder	
1	30800000	287	0.000009318	buffer	
1	30800000	244	0.000007922	builder	
1	30900000	283	0.000009159	buffer	
1	30900000	306	0.000009903	builder	
1	31000000	276	0.000008903	buffer	
1	31000000	268	0.000008645	builder	
1	31100000	277	0.000008907	buffer	
1	31100000	239	0.000007685	builder	
1	31200000	270	0.000008654	buffer	
1	31200000	248	0.000007949	builder	
1	31300000	281	0.000008978	buffer	
1	31300000	233	0.000007444	builder	
1	31400000	270	0.000008599	buffer	
1	31400000	249	0.000007930	builder	
1	31500000	270	0.000008571	buffer	
1	31500000	251	0.000007968	builder	
1	31600000	314	0.000009937	buffer	
1	31600000	234	0.000007405	builder	
1	31700000	303	0.000009558	buffer	
1	31700000	247	0.000007792	builder	
1	31800000	273	0.000008585	buffer	
1	31800000	272	0.000008553	builder	
1	31900000	303	0.000009498	buffer	
1	31900000	253	0.000007931	builder	
1	32000000	278	0.000008687	buffer	
1	32000000	258	0.000008062	builder	
1	32100000	275	0.000008567	buffer	
1	32100000	300	0.000009346	builder	
1	32200000	295	0.000009161	buffer	
1	32200000	245	0.000007609	builder	
1	32300000	279	0.000008638	buffer	
1	32300000	249	0.000007709	builder	
1	32400000	320	0.000009877	buffer	
1	32400000	264	0.000008148	builder	
1	32500000	291	0.000008954	buffer	
1	32500000	251	0.000007723	builder	
1	32600000	293	0.000008988	buffer	
1	32600000	247	0.000007577	builder	
1	32700000	319	0.000009755	buffer	
1	32700000	252	0.000007706	builder	
1	32800000	283	0.000008628	buffer	
1	32800000	266	0.000008110	builder	
1	32900000	289	0.000008784	buffer	
1	32900000	257	0.000007812	builder	
